target,Categories,Nfreq,Vfreq,freq,NVratio,Vditrans,Vtrans,Vintrans,Nmorph,MorphStatus,rel_type
houseman,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
dumdum,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
washday,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
entrepot,['noun'],2,0,2,3.0,False,False,False,0,undetermined,norel
ammonite,['noun'],21,0,21,22.0,False,False,False,0,obscure,norel
stetson,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
admirer,['noun'],152,0,152,153.0,False,False,False,1,complex,rel
litre,['noun'],205,0,205,206.0,False,False,False,1,monomorphemic,norel
meddler,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
pulley,['noun'],26,0,26,27.0,False,False,False,0,obscure,norel
pullet,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
quadrant,['noun'],14,0,14,15.0,False,False,False,0,obscure,norel
sandbox,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
mango,['noun'],26,0,26,27.0,False,False,False,1,monomorphemic,norel
phonecall,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
firebrick,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
overlord,['noun'],30,0,30,31.0,False,False,False,1,complex,rel
milker,['noun'],4,0,4,5.0,False,False,False,2,complex,rel
apron,['noun'],164,0,164,165.0,False,False,False,1,monomorphemic,norel
frontage,['noun'],25,0,25,26.0,False,False,False,2,complex,norel
fisherman,['noun'],170,0,170,171.0,False,False,False,1,complex,norel
cadence,['noun'],23,0,23,24.0,False,False,False,0,obscure,norel
quartet,['noun'],67,0,67,68.0,False,False,False,0,obscure,norel
palfrey,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
internee,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
trauma,['noun'],62,0,62,63.0,False,False,False,1,monomorphemic,norel
ptarmigan,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
hairdresser,['noun'],76,0,76,77.0,False,False,False,2,complex,norel
grandma,['noun'],90,0,90,91.0,False,False,False,1,complex,rel
troglodyte,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
crossroads,['noun'],12,0,12,13.0,False,False,False,1,zero_derivation,norel
turner,['noun'],162,0,162,163.0,False,False,False,1,complex,norel
borough,['noun'],142,0,142,143.0,False,False,False,1,monomorphemic,norel
diplomatist,['noun'],5,0,5,6.0,False,False,False,0,obscure,norel
washbasin,['noun'],56,0,56,57.0,False,False,False,1,complex,norel
zoo,['noun'],173,0,173,174.0,False,False,False,1,monomorphemic,norel
pimple,['noun'],57,0,57,58.0,False,False,False,1,monomorphemic,norel
printer,['noun'],135,0,135,136.0,False,False,False,1,complex,norel
bordello,['noun'],10,0,10,11.0,False,False,False,1,monomorphemic,norel
chiseller,['noun'],3,0,3,4.0,False,False,False,2,complex,rel
walkabout,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
wormhole,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
vendee,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
sighting,['noun'],10,0,10,11.0,False,False,False,1,zero_derivation,norel
bibliophile,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
palimpsest,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
circumference,['noun'],35,0,35,36.0,False,False,False,0,obscure,rel
millionaire,['noun'],140,0,140,141.0,False,False,False,1,complex,norel
paring,['noun'],1,0,1,2.0,False,False,False,1,zero_derivation,norel
flipper,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
gridiron,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
spyglass,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
photon,['noun'],30,0,30,31.0,False,False,False,1,complex,norel
defeatist,['noun'],8,0,8,9.0,False,False,False,2,complex,norel
squeezer,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
crossbencher,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
eightpence,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
situation,['noun'],3621,0,3621,3622.0,False,False,False,1,complex,norel
penthouse,['noun'],23,0,23,24.0,False,False,False,0,obscure,norel
cafe,['noun'],440,0,440,441.0,False,False,False,1,monomorphemic,norel
gelding,['noun'],9,0,9,10.0,False,False,False,1,zero_derivation,norel
aitch,['noun'],13,0,13,14.0,False,False,False,1,monomorphemic,norel
agronomist,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
litterateur,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
steamer,['noun'],147,0,147,148.0,False,False,False,1,complex,norel
rover,['noun'],98,0,98,99.0,False,False,False,1,complex,norel
generator,['noun'],126,0,126,127.0,False,False,False,1,complex,rel
mandolin,['noun'],11,0,11,12.0,False,False,False,1,monomorphemic,norel
haystack,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
assemblyman,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
sump,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
recrudescence,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
world,['noun'],13567,0,13567,13568.0,False,False,False,1,monomorphemic,norel
superintendent,['noun'],136,0,136,137.0,False,False,False,1,complex,rel
cavity,['noun'],63,0,63,64.0,False,False,False,1,complex,norel
seaman,['noun'],76,0,76,77.0,False,False,False,1,complex,norel
pentathlon,['noun'],3,0,3,4.0,False,False,False,0,may_include_a_root,norel
sunshade,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
meniscus,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
freeloader,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
trickster,['noun'],11,0,11,12.0,False,False,False,2,complex,norel
newsboy,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
antidote,['noun'],39,0,39,40.0,False,False,False,0,obscure,norel
verger,['noun'],11,0,11,12.0,False,False,False,0,obscure,norel
harpsichord,['noun'],16,0,16,17.0,False,False,False,0,may_include_a_root,norel
statesman,['noun'],136,0,136,137.0,False,False,False,1,complex,rel
tunic,['noun'],56,0,56,57.0,False,False,False,1,monomorphemic,norel
raga,['noun'],13,0,13,14.0,False,False,False,1,monomorphemic,norel
ruse,['noun'],22,0,22,23.0,False,False,False,1,monomorphemic,rel
epaulet,['noun'],23,0,23,24.0,False,False,False,1,monomorphemic,norel
sawhorse,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
yogi,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
crofter,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
puppy,['noun'],123,0,123,124.0,False,False,False,1,complex,norel
midget,['noun'],34,0,34,35.0,False,False,False,1,complex,norel
firebrand,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
madrigal,['noun'],21,0,21,22.0,False,False,False,1,monomorphemic,norel
kilogram,['noun'],158,0,158,159.0,False,False,False,1,complex,norel
dyer,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
bluejacket,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
curate,['noun'],43,0,43,44.0,False,False,False,0,obscure,norel
fishbone,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
norm,['noun'],183,0,183,184.0,False,False,False,1,monomorphemic,norel
dosshouse,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
baton,['noun'],91,0,91,92.0,False,False,False,0,undetermined,norel
burgher,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
floater,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
boozer,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
milord,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
gundog,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
healer,['noun'],33,0,33,34.0,False,False,False,1,complex,rel
corker,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
jurist,['noun'],11,0,11,12.0,False,False,False,0,obscure,rel
hasp,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
Alsatian,['noun'],19,0,19,20.0,False,False,False,1,complex,norel
follower,['noun'],251,0,251,252.0,False,False,False,1,complex,rel
greengage,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
utensil,['noun'],50,0,50,51.0,False,False,False,1,monomorphemic,norel
morn,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
firth,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
door,['noun'],6924,0,6924,6925.0,False,False,False,1,monomorphemic,norel
tester,['noun'],10,0,10,11.0,False,False,False,1,complex,rel
nomad,['noun'],41,0,41,42.0,False,False,False,1,monomorphemic,norel
godown,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
knocker,['noun'],25,0,25,26.0,False,False,False,1,complex,norel
tercentenary,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
speedboat,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
dotard,['noun'],2,0,2,3.0,False,False,False,2,complex,norel
footman,['noun'],51,0,51,52.0,False,False,False,1,complex,norel
trendsetter,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
mender,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
pederast,['noun'],3,0,3,4.0,False,False,False,0,may_include_a_root,norel
rosebud,['noun'],31,0,31,32.0,False,False,False,1,complex,norel
groundsman,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
stylus,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
schoolhouse,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
bangle,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
stricture,['noun'],34,0,34,35.0,False,False,False,1,complex,norel
hussar,['noun'],7,0,7,8.0,False,False,False,0,obscure,norel
chipping,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
spinnaker,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
brunette,['noun'],21,0,21,22.0,False,False,False,0,may_include_a_root,norel
shepherdess,['noun'],17,0,17,18.0,False,False,False,1,complex,rel
inquirer,['noun'],18,0,18,19.0,False,False,False,1,complex,norel
outfitter,['noun'],1,0,1,2.0,False,False,False,2,complex,norel
airway,['noun'],123,0,123,124.0,False,False,False,1,complex,norel
testament,['noun'],196,0,196,197.0,False,False,False,1,monomorphemic,rel
porpoise,['noun'],38,0,38,39.0,False,False,False,1,monomorphemic,norel
narcissus,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
percolator,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
saint,['noun'],320,0,320,321.0,False,False,False,1,monomorphemic,rel
benedick,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
tenderfoot,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
typhoon,['noun'],8,0,8,9.0,False,False,False,0,may_include_a_root,norel
interviewer,['noun'],111,0,111,112.0,False,False,False,1,complex,rel
oilrig,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
tummy,['noun'],200,0,200,201.0,False,False,False,0,obscure,norel
charger,['noun'],27,0,27,28.0,False,False,False,1,complex,norel
kraal,['noun'],81,0,81,82.0,False,False,False,0,undetermined,norel
singles,['noun'],50,0,50,51.0,False,False,False,1,zero_derivation,norel
singlet,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
virus,['noun'],216,0,216,217.0,False,False,False,0,may_include_a_root,norel
trainbearer,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
muleteer,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
tambour,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
bulletin,['noun'],102,0,102,103.0,False,False,False,0,obscure,norel
blender,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
cassette,['noun'],74,0,74,75.0,False,False,False,0,obscure,norel
tablespoonful,['noun'],33,0,33,34.0,False,False,False,1,complex,norel
holograph,['noun'],1,0,1,2.0,False,False,False,0,obscure,norel
arpeggio,['noun'],28,0,28,29.0,False,False,False,0,undetermined,norel
prospectus,['noun'],64,0,64,65.0,False,False,False,0,obscure,norel
redoubt,['noun'],9,0,9,10.0,False,False,False,0,obscure,norel
scatterbrain,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
lass,['noun'],30,0,30,31.0,False,False,False,1,monomorphemic,norel
amoeba,['noun'],26,0,26,27.0,False,False,False,1,monomorphemic,norel
proprietor,['noun'],206,0,206,207.0,False,False,False,1,complex,rel
consulate,['noun'],35,0,35,36.0,False,False,False,1,complex,rel
solicitor general,['noun'],9,0,9,10.0,False,False,False,1,complex,rel
sitar,['noun'],12,0,12,13.0,False,False,False,1,monomorphemic,norel
redbreast,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
vox,['noun'],4,0,4,5.0,False,False,False,0,undetermined,norel
specimen,['noun'],241,0,241,242.0,False,False,False,1,monomorphemic,norel
Occidental,['noun'],4,0,4,5.0,False,False,False,1,zero_derivation,norel
salvo,['noun'],21,0,21,22.0,False,False,False,1,monomorphemic,norel
goblet,['noun'],25,0,25,26.0,False,False,False,0,may_include_a_root,norel
cordon,['noun'],37,0,37,38.0,False,False,False,1,monomorphemic,norel
bureaucrat,['noun'],110,0,110,111.0,False,False,False,1,complex,norel
burdock,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
marquee,['noun'],35,0,35,36.0,False,False,False,1,monomorphemic,norel
spine,['noun'],242,0,242,243.0,False,False,False,1,monomorphemic,norel
underbelly,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
Frank,['noun'],20,0,20,21.0,False,False,False,1,monomorphemic,norel
firecracker,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
potentate,['noun'],17,0,17,18.0,False,False,False,1,complex,norel
whodunit,['noun'],3,0,3,4.0,False,False,False,0,irrelevant,norel
gremlin,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
flashbulb,['noun'],6,0,6,7.0,False,False,False,2,complex,norel
calyx,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
agave,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
woodlouse,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
quatrain,['noun'],9,0,9,10.0,False,False,False,0,may_include_a_root,norel
sodomite,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
contributor,['noun'],75,0,75,76.0,False,False,False,1,complex,rel
spat,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
barman,['noun'],103,0,103,104.0,False,False,False,1,complex,norel
positivist,['noun'],20,0,20,21.0,False,False,False,1,complex,norel
phallus,['noun'],45,0,45,46.0,False,False,False,1,monomorphemic,norel
charmer,['noun'],28,0,28,29.0,False,False,False,1,complex,rel
Scotchman,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
mattock,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
gardenia,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
lane,['noun'],746,0,746,747.0,False,False,False,1,monomorphemic,norel
torturer,['noun'],17,0,17,18.0,False,False,False,1,complex,rel
beverage,['noun'],28,0,28,29.0,False,False,False,0,obscure,norel
totem,['noun'],21,0,21,22.0,False,False,False,1,monomorphemic,norel
humpback,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
windowsill,['noun'],36,0,36,37.0,False,False,False,1,complex,norel
bicentenary,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
tomtom,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
lovebird,['noun'],4,0,4,5.0,False,False,False,2,complex,norel
quadruplet,['noun'],2,0,2,3.0,False,False,False,2,complex,norel
amanuensis,['noun'],5,0,5,6.0,False,False,False,0,may_include_a_root,norel
nighthawk,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
haiku,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
victor,['noun'],178,0,178,179.0,False,False,False,0,obscure,rel
charade,['noun'],36,0,36,37.0,False,False,False,0,may_include_a_root,norel
ibis,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
psephologist,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
mussel,['noun'],60,0,60,61.0,False,False,False,1,monomorphemic,norel
maker,['noun'],230,0,230,231.0,False,False,False,1,complex,rel
pillion,['noun'],5,0,5,6.0,False,False,False,0,obscure,norel
babe,['noun'],43,0,43,44.0,False,False,False,1,monomorphemic,norel
babu,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
gherkin,['noun'],7,0,7,8.0,False,False,False,0,obscure,norel
waterway,['noun'],33,0,33,34.0,False,False,False,1,complex,norel
copywriter,['noun'],8,0,8,9.0,False,False,False,2,complex,norel
procurer,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
tightrope,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
stein,['noun'],798,0,798,799.0,False,False,False,1,monomorphemic,norel
robot,['noun'],129,0,129,130.0,False,False,False,1,monomorphemic,norel
thigh,['noun'],530,0,530,531.0,False,False,False,1,monomorphemic,norel
spatula,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
mutt,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
redcap,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
prophetess,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
teetotaller,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
fleshpot,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
mandrill,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
boutique,['noun'],50,0,50,51.0,False,False,False,0,undetermined,norel
wellspring,['noun'],3,0,3,4.0,False,False,False,2,complex,norel
durbar,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
pothead,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
linnet,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
gamekeeper,['noun'],32,0,32,33.0,False,False,False,2,complex,norel
scene,['noun'],1995,0,1995,1996.0,False,False,False,1,monomorphemic,norel
backdoor,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
opossum,['noun'],18,0,18,19.0,False,False,False,0,may_include_a_root,norel
sergeant,['noun'],414,0,414,415.0,False,False,False,1,monomorphemic,rel
monotheist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
commandant,['noun'],49,0,49,50.0,False,False,False,1,complex,norel
bine,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
poacher,['noun'],56,0,56,57.0,False,False,False,1,complex,norel
manor,['noun'],127,0,127,128.0,False,False,False,1,monomorphemic,norel
Samaritan,['noun'],19,0,19,20.0,False,False,False,1,monomorphemic,norel
placement,['noun'],60,0,60,61.0,False,False,False,1,complex,rel
dependant,['noun'],102,0,102,103.0,False,False,False,2,complex,rel
greenhouse,['noun'],110,0,110,111.0,False,False,False,2,complex,norel
jay,['noun'],90,0,90,91.0,False,False,False,1,monomorphemic,norel
abbe,['noun'],14,0,14,15.0,False,False,False,1,monomorphemic,norel
saltpan,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
cheroot,['noun'],6,0,6,7.0,False,False,False,1,monomorphemic,norel
sinus,['noun'],52,0,52,53.0,False,False,False,1,monomorphemic,norel
antagonist,['noun'],23,0,23,24.0,False,False,False,1,complex,rel
watercannon,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
logbook,['noun'],7,0,7,8.0,False,False,False,2,complex,norel
pronoun,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
dungeon,['noun'],40,0,40,41.0,False,False,False,1,monomorphemic,norel
